지명,평점,상세설명,mapx,mapy,이미지링크,주소,카테고리
낙성대,4.3,고요한 공간 & 장군의 탄생지,126.96032238370042,37.471436543787185,https://t1.gstatic.com/images?q=tbn:ANd9GcTuI17cJ1fm9De-n-Yo8Tp4g-5TJW-48_aH7xfcCVeUEsfXACLLXvDuZ0gkpoQ6ibAiRDjibKNyugj4Bw,서울특별시 관악구 봉천동 228,"여행,명소>도시,테마공원"
청계산,4.1,"등산, 단풍, 하이킹 및 산",127.04250156833783,37.42249047580424,https://t1.gstatic.com/images?q=tbn:ANd9GcR_qM5O4xaWjTDgwiCDYLQtKVZDxmRthRqt00T9fzCVjZwQBrF6zdq_vrGeqWqQ1sgrnln6fIm26IWp5w,경기도 과천시 막계동,"여행,명소>산,고개"
와룡공원,4.3,공원,126.99020094733129,37.590849900217954,https://t1.gstatic.com/images?q=tbn:ANd9GcQ9oq-fGabHhvuUQU29x6pOcrpMfwNQDJFjLWBGsqbNExv_3Yw2NNzzkgOVa4qvhI7HbhKvHlXQpyIC4Q,서울특별시 종로구 명륜3가 산2-14,"여행,명소>도시,테마공원"
망원한강공원,4.3,공원,126.89530366719636,37.55536518456068,https://lh6.googleusercontent.com/-skdIcb9lq58/WbMStkYgGKI/AAAAAAAAADc/Oawno2pRycUCGxGf2U9GGSO47Sq4JqUFACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 마포구 망원동 205-4,"여행,명소>시민공원"
구리한강공원,4.1,공원,127.13683017719883,37.57485560075247,https://lh5.googleusercontent.com/-ZWSkD_RE90A/W35-WBJoxBI/AAAAAAAAjbQ/b6hDaT5h9GI7wePE8ZdeqjcyAuZsdg2RwCLIBGAYYCw/w464-h260-n-k-no/,경기도 구리시 토평동 829-2,"여행,명소>시민공원"
이촌한강공원,4.3,공원,126.96526104242224,37.519163482115324,https://lh3.googleusercontent.com/proxy/cwvqdo0xArlRirS2B_hX7ypM2YGb5Q-fuxkJyOb_Ea_BV8vT0TKZ5k40JpbMzUtqF_QWqrWuXPbCbBQiv_sdy2TrZzakuWmaSlhXsh4EPF3En1OtFpB_paOhDh1d6f47dY5SyWaRmty10WJR6dKURD7EU40=w464-h260-n-k-no,서울특별시 용산구 이촌동 302-17,"여행,명소>시민공원"
동대문성곽공원,4.4,공원,127.00939926310987,37.57162194577377,https://lh3.googleusercontent.com/proxy/U53WSo1QVk2FLKRCOCrG6WO2maFo6fpuDIM-a4qSlYSYEn1ulDb7SzOmmp9yun1zAOchl925aLq-YAaeR_0-9vj4I4RRDh7lj91LeS48vF0h1M2XsjlQlLcDqRfUFVBNjj9mQhSIoSCh4B3FZDysS5RU1jIt6jPRBME=w464-h260-n-k-no,서울특별시 종로구 종로6가,도로시설>방면정보
수락산,4.3,"등산, 단풍, 등반, 산 및 하이킹",127.08139126046046,37.6992947559493,https://t0.gstatic.com/images?q=tbn:ANd9GcTZNiqQzym1wBf2ZnOBE2e5xVkLp898Z9Yh2lYGXvs3wNAOCx1ubdAFa8qY_r67o3pcDZp1tDSwPHJ09w,서울특별시 노원구 상계동,"여행,명소>산,고개"
서리풀공원,4.3,공원,127.00197512542022,37.48814038318206,https://lh3.googleusercontent.com/-Z3IABuuN4GM/Wf2KbFOk0cI/AAAAAAAEPX0/VbL-MeLGmJUu6K5iQWrWT_w_sqw-Clx6QCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 서초구 서초동 산165-4,"여행,명소>근린공원"
용마폭포공원,4.4,"공원, 등반 및 암벽등반",127.09061476985895,37.57325671038824,https://t1.gstatic.com/images?q=tbn:ANd9GcRc0recpdCtqahYO54I1ugxbWTGHqUZgSevPM8v-IpU16Z8KrV-OTUpBrd30Wc0MBIUG5Vq-ysDBuCsCw,서울특별시 중랑구 면목동 산1-4,"여행,명소>도시,테마공원"
광명동굴,4.2,동굴,126.86625283734071,37.42640296523952,https://t0.gstatic.com/images?q=tbn:ANd9GcSII6xmbp24LFKWdn5GCoZl_THx6GZmou8UKq0O66oi5wK6Hx4-EJT90hrlNe0YCUHW6cphWgO5MGipkw,경기도 광명시 가학동 27,"여행,명소>동굴"
부천자연생태박물관,4.3,공원,126.8166158305605,37.50488453268,https://lh4.googleusercontent.com/proxy/cgJty8u23jNZHL3ycQjmMRSP43STlvOj82TxgfajofDRZIbdRfNYdBWhA9i513_hg_hSEqflsGf6tMFZ6ZA__4TMzEVx8aJcV0SeGuXeZWy30WDIk2VOnf4Kan6WsC53wjLch7BjfG9YRMD1H9U7fA2VJn3GZMaxfyQ=w464-h260-n-k-no,경기도 부천시 춘의동 381,"여행,명소>박물관"
용도수목원,3.7,정원,126.82689909617312,37.41926153362569,https://t1.gstatic.com/images?q=tbn:ANd9GcTsKkq8JDeL2XZeDl4JokldAgLCQBF8khCY4gqH1e3cXXHy_8LqmGuFXb4YUhz667To6TNsSHdxnBlWfA,경기도 시흥시 매화동 산32-15,"여행,명소>식물원,수목원"
양재천,4.6,강 및 단풍,127.05745087226717,37.48816284702673,https://t0.gstatic.com/images?q=tbn:ANd9GcR7l5a_N9_pDrIbtgq5pE5kxgetE6rg7k1HMrJHjjydZNGfBWjIrfqQqxJ6ZMRqWjMFKT83lpQPrRKmXw,서울특별시 강남구 대치동,"여행,명소>강,하천"
잠실한강공원,4.4,공원 및 비치발리볼,127.09005154977284,37.51894593711174,https://lh6.googleusercontent.com/proxy/_nsGwbHjVUPzvN1toSJRmSPM67NrbboDpeKDc0lqkJ3A_J2PF4V7FUTlCGkwkkl_V7KVrLOnHCj3UZIDl0fFGf8yZktYx_0EobPLj4CIEYji0rFB1hHxfSeFcEgK04QJXefG32jxxYUTig3PhE4hrHOrhas=w464-h260-n-k-no,서울특별시 송파구 잠실동 1-1,"여행,명소>시민공원"
반포대교,4.3,강,126.99591608447227,37.51590461072467,https://lh5.googleusercontent.com/proxy/_xghCGAY5pS5ul2QaRbycc-Z_hnu3Q12E2_a8HRvO-4KvzOrU3lWPf4y5G06k4_wH1i_uQaAyGwwT9ZkDMimZSPJGa8fRnB28dKh2QT5r-bozX2utWDOBW1-H78ug9fzHCpIb-yzSLHBPGC7uojsDqCRVQp5LgmI5mw=w464-h260-n-k-no,서울특별시 서초구 반포동,도로시설>교량명
광나루한강공원,4.1,공원,127.12460343025525,37.55839359894915,https://lh3.googleusercontent.com/proxy/HGtEVNovMrYOq0Wl4OtWp1Esv5r9Xs0qslP0rzFzRZORPk38bApt7mbXYppk1e4XTqizNXJ_m2lS5g6AjWCuCI0xw_CU0KgbvH-x0PSoYf1DcCv4Sf1NEUuqinkfr058IMLYg1uyTxsea5GAjuAIwoSP-VY=w464-h260-n-k-no,서울특별시 강동구 암사동 637-6,"여행,명소>시민공원"
인천대공원,4.4,"공원, 단풍 및 정원",126.76100626373903,37.45746103629446,https://lh5.googleusercontent.com/-m25WaM-bHT8/XDf0TdHPlqI/AAAAAAAAQEo/4lo0XqPAefEF96O8PmTOO60vUJfRlMtVwCLIBGAYYCw/w464-h260-n-k-no/,인천광역시 남동구 장수동 산164,"여행,명소>테마공원"
서소문역사공원,4.5,공원,126.96945350641514,37.5606481660565,https://lh5.googleusercontent.com/-9lnbVUkWdoQ/XZXqTmqbfEI/AAAAAAAB6B0/I7y-7pKfnnMK-LzyEPthtpipuyWdvrHCwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 중구 의주로2가  16-4,"여행,명소>근린공원"
불암산,4.5,"등산, 산 및 등반",127.09530570574323,37.66373029141284,https://lh6.googleusercontent.com/-Wq2ij5fK8Lw/W7KV3TRtWHI/AAAAAAAAKrA/__Poff1KR-knpabsRtFhCmTC8c7ChfuNwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 노원구 상계동,"여행,명소>산,고개"
